BusinessYear,StateCode,IssuerId,IssuerMarketPlaceMarketingName,SourceName,ImportDate,MarketCoverage,DentalOnlyPlan,StandardComponentId,PlanMarketingName,HIOSProductId,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,DesignType,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,PlanEffectiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,PlanVariantMarketingName,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,SBCHavingSimplefractureDeductible,SBCHavingSimplefractureCopayment,SBCHavingSimplefractureCoinsurance,SBCHavingSimplefractureLimit,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-04,Premera Blue Cross Standard Silver,73% AV Level Silver Plan,"",0.7307023609354409,Yes,Yes,No,100%,"","$3,000 ",$10 ,"$3,800 ",$60 ,$200 ,"$1,600 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$7,400 ",$7400 per person,$14800 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$3,000 ",$3000 per person,$6000 per group,40.00%,"","","","","$9,000 ",$9000 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059180_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-05,Premera Blue Cross Standard Silver,87% AV Level Silver Plan,"",0.870442632,Yes,Yes,No,100%,"",$700 ,$0 ,"$2,600 ",$60 ,$200 ,"$1,000 ",$0 ,$20 ,$700 ,$100 ,$500 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$3,300 ",$3300 per person,$6600 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$700 ,$700 per person,$1400 per group,30.00%,"","","","","$2,100 ",$2100 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059181_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100002,Premera Blue Cross Standard Silver,38344AK110,AKN002,AKS001,AKF006,Existing,PPO,Silver,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9991,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100002-06,Premera Blue Cross Standard Silver,94% AV Level Silver Plan,"",0.9411075,Yes,Yes,No,100%,"",$0 ,$0 ,"$2,200 ",$60 ,$0 ,$500 ,$40 ,$20 ,$0 ,$10 ,$600 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$2,200 ",$2200 per person,$4400 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,25.00%,"","","","",$0 ,$0 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,"","",https://www.premera.com/documents/059182_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100004,Premera Blue Cross Standard Bronze II,38344AK110,AKN002,AKS001,AKF007,Existing,PPO,Expanded Bronze,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9987,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100004-01,Premera Blue Cross Standard Bronze II,Standard Bronze On Exchange Plan,"",0.641164683,Yes,Yes,No,100%,"","$7,500 ",$0 ,"$2,500 ",$60 ,"$2,900 ","$1,900 ",$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$10,000 ",$10000 per person,$20000 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$7,500 ",$7500 per person,$15000 per group,50.00%,"","","","","$22,500 ",$22500 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,Yes,"","",https://www.premera.com/documents/062588_2026.pdf,https://www.premera.com/documents/059782_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100004,Premera Blue Cross Standard Bronze II,38344AK110,AKN002,AKS001,AKF007,Existing,PPO,Expanded Bronze,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9987,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100004-02,Premera Blue Cross Standard Bronze II,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,Yes,"","",https://www.premera.com/documents/062589_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,No,38344AK1100004,Premera Blue Cross Standard Bronze II,38344AK110,AKN002,AKS001,AKF007,Existing,PPO,Expanded Bronze,Design 1,No,On the Exchange,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Diabetes, Heart Disease",0.9987,"","",1/1/2026,12/31/2026,Yes,"Benefits for covered services received from providers located outside the United States, Puerto Rico and the U.S. Virgin Islands are provided at the highest level of benefits available under the plan.",Yes,"If you're outside Alaska and Washington (the service area), covered services received from any provider licensed to provide the service will be paid the out of network benefit level (except emergences).",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,https://www.premera.com/documents/062279_2026.pdf,38344AK1100004-03,Premera Blue Cross Standard Bronze II,Limited Cost Sharing Plan Variation,"",0.641164683,Yes,Yes,No,100%,"","$7,500 ",$0 ,"$2,500 ",$60 ,"$2,900 ","$1,900 ",$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$10,000 ",$10000 per person,$20000 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$7,500 ",$7500 per person,$15000 per group,50.00%,"","","","","$22,500 ",$22500 per person,per group not applicable,Not Applicable,per person not applicable,per group not applicable,Yes,"","",https://www.premera.com/documents/062590_2026.pdf,https://www.premera.com/documents/031040_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,Yes,38344AK1110001,Premera Blue Cross Family Dental,38344AK111,AKN003,AKS003,"",New,PPO,High,"","",On the Exchange,"","","","","",No,Allows Adult and Child-Only,"","","","",1,Guaranteed Rate,1/1/2026,12/31/2026,Yes,"The out of country provision applies if the member is outside of the US.  For all providers, the member has to pay the provider at the time of service, and send the claim to the insurer along with any other supporting documents.  The insurer provides benefits at the out-of-network benefit level.",Yes,"If the member is outside of Alaska, but still in the US, the insurer pays out of network.  Member has to pay the provider in full, and submit a claim for reimbursement.",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,"",38344AK1110001-00,Premera Blue Cross Family Dental,Standard High Off Exchange Plan,87.69%,"","","",No,100%,"","","","","","","","","","","","","","",0,0,0,$450 ,$450 per person,$900 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","",Not Applicable,per person not applicable,per group not applicable,"","","","","",Not Applicable,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,Yes,38344AK1110001,Premera Blue Cross Family Dental,38344AK111,AKN003,AKS003,"",New,PPO,High,"","",On the Exchange,"","","","","",No,Allows Adult and Child-Only,"","","","",1,Guaranteed Rate,1/1/2026,12/31/2026,Yes,"The out of country provision applies if the member is outside of the US.  For all providers, the member has to pay the provider at the time of service, and send the claim to the insurer along with any other supporting documents.  The insurer provides benefits at the out-of-network benefit level.",Yes,"If the member is outside of Alaska, but still in the US, the insurer pays out of network.  Member has to pay the provider in full, and submit a claim for reimbursement.",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,"",38344AK1110001-01,Premera Blue Cross Family Dental,Standard High On Exchange Plan,87.69%,"","","",No,100%,"","","","","","","","","","","","","","",0,0,0,$450 ,$450 per person,$900 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","",Not Applicable,per person not applicable,per group not applicable,"","","","","",Not Applicable,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",https://www.premera.com/documents/069332_2026.pdf,https://www.premera.com/documents/069512_2026.pdf
2026,AK,38344,Premera Blue Cross Blue Shield of Alaska,HIOS,4/14/2026,Individual,Yes,38344AK1120001,Premera Blue Cross Pediatric Dental,38344AK112,AKN003,AKS003,"",New,PPO,High,"","",On the Exchange,"","","","","",No,Allows Child-Only,"","","","",1,Guaranteed Rate,1/1/2026,12/31/2026,Yes,"The out of country provision applies if the member is outside of the US.  For all providers, the member has to pay the provider at the time of service, and send the claim to the insurer along with any other supporting documents.  The insurer provides benefits at the out-of-network benefit level.",Yes,"If the member is outside of Alaska, but still in the US, the insurer pays out of network.  Member has to pay the provider in full, and submit a claim for reimburseement.",No,https://pay.instamed.com/Forms/SSO/ACS_SAML2.aspx?idP=FFM&accountID=PREMERA.BLUE.CROSS@INSTAMED.NET&ssoAlias=PREMERA_AK_FFM&id=PREMERA_AK_BINDER,"",38344AK1120001-01,Premera Blue Cross Pediatric Dental,Standard High On Exchange Plan,87.69%,"","","",No,100%,"","","","","","","","","","","","","","",0,0,0,$450 ,$450 per person,$900 per group,"","","",Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","",Not Applicable,per person not applicable,per group not applicable,"","","","","",Not Applicable,per person not applicable,per group not applicable,$65 ,$65 per person,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",https://www.premera.com/documents/069331_2026.pdf,https://www.premera.com/documents/069512_2026.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930001,Moda Select Alaska Gold 1500,73836AK093,AKN002,AKS002,AKF009,Existing,PPO,Gold,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930001-00,Moda Select Alaska Gold 1500,Standard Gold Off Exchange Plan,78.99%,"",Yes,Yes,Yes,50%,50%,"$1,500 ",$10 ,"$3,300 ",$50 ,$400 ,"$1,400 ",$0 ,$20 ,"$1,500 ",$200 ,$300 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,"$6,000 ",$6000 per person,$12000 per group,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,30.00%,"$3,000 ",$3000 per person,$6000 per group,40.00%,"$9,000 ",$9000 per person,$18000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Gold-1500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930001,Moda Select Alaska Gold 1500,73836AK093,AKN002,AKS002,AKF009,Existing,PPO,Gold,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930001-01,Moda Select Alaska Gold 1500,Standard Gold On Exchange Plan,78.99%,"",Yes,Yes,Yes,50%,50%,"$1,500 ",$10 ,"$3,300 ",$50 ,$400 ,"$1,400 ",$0 ,$20 ,"$1,500 ",$200 ,$300 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,"$6,000 ",$6000 per person,$12000 per group,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,30.00%,"$3,000 ",$3000 per person,$6000 per group,40.00%,"$9,000 ",$9000 per person,$18000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Gold-1500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930001,Moda Select Alaska Gold 1500,73836AK093,AKN002,AKS002,AKF009,Existing,PPO,Gold,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930001-02,Moda Select Alaska Gold 1500 - AI/AN Zero,Zero Cost Sharing Plan Variation,100.00%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,0.00%,$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Gold-1500-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930001,Moda Select Alaska Gold 1500,73836AK093,AKN002,AKS002,AKF009,Existing,PPO,Gold,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930001-03,Moda Select Alaska Gold 1500 - AI/AN Limited,Limited Cost Sharing Plan Variation,78.99%,"",Yes,Yes,Yes,50%,50%,$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,"$6,000 ",$6000 per person,$12000 per group,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$1,500 ",$1500 per person,$3000 per group,30.00%,"$3,000 ",$3000 per person,$6000 per group,40.00%,"$9,000 ",$9000 per person,$18000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Gold-1500-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0930002,Moda Select Alaska Silver 4500,73836AK093,AKN002,AKS002,AKF014,Existing,PPO,Silver,Not Applicable,Yes,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0930002-00,Moda Select Alaska Silver 4500,Standard Silver Off Exchange Plan,71.36%,"",Yes,Yes,Yes,50%,50%,"$4,500 ",$10 ,"$2,400 ",$50 ,$400 ,"$1,700 ",$0 ,$20 ,"$2,300 ",$200 ,$0 ,$0 ,"",0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","$7,750 ",$7750 per person,$15500 per group,"$8,500 ",$8500 per person,$17000 per group,"$25,500 ",$25500 per person,$51000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$4,500 ",$4500 per person,$9000 per group,30.00%,"$6,000 ",$6000 per person,$12000 per group,40.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Silver-4500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
